"iso3","region","year","life_expectancy","healthy_life_expectancy","health_exp_pct_gdp","gap"
"BRA","Americas",2001,71.80355904,61.13983597,8.54963303,10.66372307
"BRA","Americas",2002,72.03662703,61.30199509,8.69686985,10.73463194
"BRA","Americas",2003,72.30491342,61.49373029,8.18899441,10.81118313
"BRA","Americas",2004,72.50201054,61.6411022,8.12491989,10.86090834
"BRA","Americas",2005,73.14791265,62.12906861,8.03539562,11.01884404
"BRA","Americas",2006,73.33073271,62.32623873,8.24952507,11.00449398
"BRA","Americas",2007,73.5789865,62.6114321,8.20182991,10.9675544
"BRA","Americas",2008,73.71397618,62.82508332,8.01128483,10.88889286
"BRA","Americas",2009,73.8424263,63.02031014,8.39480495,10.82211616
"BRA","Americas",2010,73.92337469,63.14578565,7.94516611,10.77758904
"BRA","Americas",2011,74.01518436,63.25101288,7.78819132,10.76417148
"BRA","Americas",2012,74.28196582,63.48118734,7.73637724,10.80077848
"BRA","Americas",2013,74.42169527,63.630557,7.9766016,10.79113827
"BRA","Americas",2014,74.63621389,63.81908924,8.39644146,10.81712465
"BRA","Americas",2015,74.711289,63.90502983,8.90929985,10.80625917
"BRA","Americas",2016,74.56188231,63.79834092,9.16901684,10.76354139
"BRA","Americas",2017,74.98912241,64.13833828,9.47125053,10.85078413
"BRA","Americas",2018,75.31944699,64.39620816,9.46475029,10.92323883
"BRA","Americas",2019,75.47815778,64.5250651,9.61449146,10.95309268
"BRA","Americas",2020,74.11393563,63.27264316,9.62326527,10.84129247
"BRA","Americas",2021,72.38840694,61.8265355,9.63646507,10.56187144
"BRB","Americas",2000,74.60503157,65.29220076,4.92612553,9.31283080999999
"BRB","Americas",2001,75.05768919,65.63873738,5.10418987,9.41895181000001
"BRB","Americas",2002,74.85759375,65.48668286,5.41338634,9.37091089
"BRB","Americas",2003,74.55086448,65.2507317,6.17312717,9.30013278
"BRB","Americas",2004,74.61548026,65.2993939,6.7109499,9.31608636
"BRB","Americas",2005,74.96322109,65.55410348,6.14326382,9.40911761000001
"BRB","Americas",2006,75.05596421,65.60946534,5.90468073,9.44649887
"BRB","Americas",2007,75.24398474,65.73472991,5.36863089,9.50925483
"BRB","Americas",2008,75.50932099,65.91861037,5.73821974,9.59071062000001
"BRB","Americas",2009,75.90513677,66.18975004,6.30137348,9.71538672999999
"BRB","Americas",2010,75.95734033,66.20590739,5.97029495,9.75143294
"BRB","Americas",2011,76.02367426,66.2541419,6.05910301,9.76953236000001
"BRB","Americas",2012,76.23035481,66.42112344,6.85218811,9.80923136999999
"BRB","Americas",2013,76.24143589,66.44083028,6.48274279,9.80060561
"BRB","Americas",2014,76.24311034,66.45115363,6.09732294,9.79195671000001
"BRB","Americas",2015,76.29023437,66.48699436,6.09170628,9.80324001
"BRB","Americas",2016,76.32461251,66.51275746,6.19479513,9.81185504999999
"BRB","Americas",2017,76.33626177,66.52146752,6.0020504,9.81479424999999
"BRB","Americas",2018,76.28319327,66.47962001,5.83037996,9.80357325999999
"BRB","Americas",2019,76.03984637,66.29088775,5.67476797,9.74895862000001
"BRB","Americas",2020,76.9491323,66.85220992,6.7272892,10.09692238
"BRB","Americas",2021,76.8418344,66.66856965,7.4427762,10.17326475
"CAN","Americas",2000,79.08864173,68.54031942,8.24808502,10.54832231
"CAN","Americas",2001,79.3114365,68.68351049,8.62476349,10.62792601
"CAN","Americas",2002,79.42214804,68.74086886,8.85665226,10.68127918
"CAN","Americas",2003,79.5801332,68.8218648,9.01086521,10.7582684
"CAN","Americas",2004,79.85004413,68.99361882,9.06623363,10.85642531
"CAN","Americas",2005,79.95094625,69.04258182,9.03529835,10.90836443
"CAN","Americas",2006,80.37081942,69.32835814,9.33188725,11.04246128
"CAN","Americas",2007,80.38195578,69.3204493,9.4346962,11.06150648
"CAN","Americas",2008,80.56313756,69.43457161,9.59427929,11.12856595
"CAN","Americas",2009,80.88259979,69.64831409,10.70402527,11.2342857
"CAN","Americas",2010,81.14359407,69.83137644,10.70066547,11.31221763
"CAN","Americas",2011,81.40188658,70.02853914,10.40518665,11.37334744
"CAN","Americas",2012,81.49329928,70.08354106,10.5407114,11.40975822
"CAN","Americas",2013,81.55829938,70.13169276,10.43559265,11.42660662
"CAN","Americas",2014,81.59103957,70.15528777,10.28115654,11.4357518
"CAN","Americas",2015,81.64860674,70.1902754,10.76397896,11.45833134
"CAN","Americas",2016,81.74452018,70.21204708,11.05626965,11.5324731
"CAN","Americas",2017,81.70954318,70.14702804,10.9242115,11.56251514
"CAN","Americas",2018,81.73382897,70.12190013,10.92262077,11.61192884
"CAN","Americas",2019,82.0216251,70.29668163,11.04823494,11.72494347
"CAN","Americas",2020,81.29950989,69.62553122,13.01732922,11.67397867
"CAN","Americas",2021,81.58276248,69.7835968,12.38106632,11.79916568
"CHL","Americas",2000,76.79721978,66.26121513,7.00020742,10.53600465
"CHL","Americas",2001,76.75737429,66.20919832,7.09733105,10.54817597
"CHL","Americas",2002,77.34180988,66.61445074,7.20833778,10.72735914
"CHL","Americas",2003,77.44592963,66.65581465,7.25047779,10.79011498
"CHL","Americas",2004,77.54890712,66.69767744,6.91028595,10.85122968
"CHL","Americas",2005,78.0049121,67.01837711,6.62372065,10.98653499
"CHL","Americas",2006,78.48262712,67.38584339,6.07235622,11.09678373
"CHL","Americas",2007,78.48498969,67.46124702,6.21259642,11.02374267
"CHL","Americas",2008,79.19803048,68.03831687,6.73954487,11.15971361
"CHL","Americas",2009,79.00490643,67.95209013,7.25026846,11.0528163
"CHL","Americas",2010,78.83198498,67.86189257,6.81958389,10.97009241
"CHL","Americas",2011,79.55204941,68.36719666,6.79947519,11.18485275
"CHL","Americas",2012,79.58354937,68.38526702,7.01951265,11.19828235
"CHL","Americas",2013,79.82550323,68.53303745,7.47552681,11.29246578
"CHL","Americas",2014,79.93658439,68.59244014,7.84150171,11.34414425
"CHL","Americas",2015,80.12508082,68.71123145,8.3513937,11.41384937
"CHL","Americas",2016,80.46247256,68.95787866,8.55767059,11.5045939
"CHL","Americas",2017,80.65876294,69.11214979,9.090518,11.54661315
"CHL","Americas",2018,80.96185803,69.32516725,9.15040398,11.63669078
"CHL","Americas",2019,81.02769155,69.37230839,9.30968475,11.65538316
"CHL","Americas",2020,79.90385052,68.34494597,9.69734573,11.55890455
"CHL","Americas",2021,79.02404788,67.65230473,9.72450161,11.37174315
"COL","Americas",2000,72.53854433,63.31689115,5.63529348,9.22165318
"COL","Americas",2001,72.62895792,63.40642077,5.94238281,9.22253715000001
"COL","Americas",2002,72.8310481,63.56518358,5.73296595,9.26586452
"COL","Americas",2003,73.54484514,64.18801768,5.77505445,9.35682746
"COL","Americas",2004,73.98320442,64.53227601,5.79892111,9.45092841
"COL","Americas",2005,74.43998835,64.91936767,6.06710577,9.52062067999999
"COL","Americas",2006,74.69666325,65.14866115,6.33546638,9.5480021
"COL","Americas",2007,75.19865773,65.57328803,6.49102163,9.62536969999999
"COL","Americas",2008,75.40888643,65.78102318,6.84192181,9.62786324999999
"COL","Americas",2009,75.75932913,66.05374061,7.31134558,9.70558851999999
"COL","Americas",2010,75.96054748,66.24508248,7.07130194,9.71546500000001
"COL","Americas",2011,76.68552906,66.81985658,6.78076792,9.86567247999999
"COL","Americas",2012,76.94484313,67.04399187,6.74601603,9.90085126
"COL","Americas",2013,77.2278702,67.28847667,7.01724052,9.93939353
"COL","Americas",2014,77.36559952,67.43828283,7.18553209,9.92731669
"COL","Americas",2015,77.34484367,67.44897514,7.52338505,9.89586853
"COL","Americas",2016,77.57662615,67.62395705,7.53117037,9.95266909999999
"COL","Americas",2017,77.7944403,67.79425455,7.67864323,10.00018575
"COL","Americas",2018,77.82372796,67.80175629,7.71777487,10.02197167
"COL","Americas",2019,77.9535847,67.90056298,7.83404827,10.05302172
"COL","Americas",2020,76.17457612,66.36999036,8.69751263,9.80458576
"COL","Americas",2021,74.53297363,65.02156489,9.14150524,9.51140874000001
"CRI","Americas",2000,78.16621895,67.8318355,6.56498718,10.33438345
"CRI","Americas",2001,78.07165726,67.74771766,6.47409868,10.3239396
"CRI","Americas",2002,78.85732142,68.27838095,6.8690877,10.57894047
"CRI","Americas",2003,78.7075014,68.1605988,6.9691925,10.5469026
"CRI","Americas",2004,78.67775018,68.13052767,6.63006067,10.54722251
"CRI","Americas",2005,79.72199388,68.87792934,6.66429663,10.84406454
"CRI","Americas",2006,79.36411318,68.5746123,6.93530846,10.78950088
"CRI","Americas",2007,80.2305467,69.22516466,6.99642611,11.00538204
"CRI","Americas",2008,80.2939043,69.24767851,7.4685483,11.04622579
"CRI","Americas",2009,80.60955741,69.47755177,7.86019182,11.13200564
"CRI","Americas",2010,79.51380421,68.63827845,8.02937698,10.87552576
"CRI","Americas",2011,80.26271645,69.18762856,8.12197781,11.07508789
"CRI","Americas",2012,80.42316166,69.2949856,7.78642273,11.12817606
"CRI","Americas",2013,80.59788537,69.40710297,7.68229342,11.1907824
"CRI","Americas",2014,80.47995762,69.32897323,7.66376209,11.15098439
"CRI","Americas",2015,80.57423676,69.38444245,7.59196186,11.18979431
"CRI","Americas",2016,80.11048492,69.0385745,7.31724358,11.07191042
"CRI","Americas",2017,80.19506162,69.11886044,7.04522991,11.07620118
"CRI","Americas",2018,80.28882351,69.18391639,7.28587723,11.10490712
"CRI","Americas",2019,80.30073211,69.21303269,7.2212491,11.08769942
"CRI","Americas",2020,79.99304212,68.80789472,7.82545757,11.1851474
"CRI","Americas",2021,78.63053412,67.63481911,7.61130476,10.99571501
"CUB","Americas",2000,76.74758667,67.02192111,6.58189821,9.72566556000001
"CUB","Americas",2001,76.71378311,67.0310236,6.9820981,9.68275951
"CUB","Americas",2002,77.74907347,67.80471555,7.11481619,9.94435792
"CUB","Americas",2003,77.44238196,67.61819844,7.10295439,9.82418352
"CUB","Americas",2004,77.44558258,67.66148656,6.83178711,9.78409602000001
"CUB","Americas",2005,77.20755679,67.49940128,8.75525475,9.70815551
"CUB","Americas",2006,78.02512407,68.11989413,8.2719059,9.90522994
"CUB","Americas",2007,78.10025005,68.17212798,10.9674921,9.92812207
"CUB","Americas",2008,77.87743841,68.02653553,11.31422806,9.85090287999999
"CUB","Americas",2009,78.01983317,68.11967484,12.29053974,9.90015833
"CUB","Americas",2010,77.83366676,67.99172507,10.6880827,9.84194169
"CUB","Americas",2011,78.52888871,68.49445256,11.31298637,10.03443615
"CUB","Americas",2012,78.42125643,68.4002023,9.29940987,10.02105413
"CUB","Americas",2013,78.31147223,68.31798483,10.43099499,9.99348740000001
"CUB","Americas",2014,78.1433227,68.20493879,12.14121914,9.93838391
"CUB","Americas",2015,77.92972815,68.03091942,12.81404305,9.89880873
"CUB","Americas",2016,78.14353782,68.18186336,12.21769619,9.96167446000001
"CUB","Americas",2017,77.65330792,67.83257015,11.47201538,9.82073777000001
"CUB","Americas",2018,77.85421876,67.96337365,11.01842499,9.89084511
"CUB","Americas",2019,77.66173555,67.79739049,11.08501148,9.86434506
"CUB","Americas",2020,77.63538969,67.69022769,12.48641968,9.945162
"CUB","Americas",2021,73.67333077,64.6194696,13.78746605,9.05386117
"DOM","Americas",2000,73.39790354,63.75565251,4.88427496,9.64225103
"DOM","Americas",2001,73.59849431,63.93264525,4.88183308,9.66584906000001
"DOM","Americas",2002,73.59133884,63.98303121,4.98649025,9.60830763000001
"DOM","Americas",2003,73.229535,63.77799165,4.38888264,9.45154335
"DOM","Americas",2004,72.74531085,63.46098697,4.2877388,9.28432388
"DOM","Americas",2005,72.80023496,63.52305412,4.35391188,9.27718084
"DOM","Americas",2006,72.80245873,63.51353164,3.99365425,9.28892709
"DOM","Americas",2007,72.98138698,63.63371175,4.08935308,9.34767522999999
"DOM","Americas",2008,73.27970118,63.84226685,4.56442022,9.43743433
"DOM","Americas",2009,73.54510674,64.02080142,4.76706171,9.52430532
"DOM","Americas",2010,73.80111624,64.18910337,4.92896748,9.61201287
"DOM","Americas",2011,74.02906414,64.34410881,5.04506636,9.68495533000001
"DOM","Americas",2012,73.71953299,64.10236522,5.05897284,9.61716777000001
"DOM","Americas",2013,73.27936819,63.76258832,4.92594242,9.51677987
"DOM","Americas",2014,73.26353439,63.71794716,4.80942917,9.54558723
"DOM","Americas",2015,73.29460988,63.73321469,4.73534584,9.56139519
"DOM","Americas",2016,73.33430363,63.74098539,4.58582401,9.59331824
"DOM","Americas",2017,73.41062894,63.77789598,4.44562674,9.63273296
"DOM","Americas",2018,73.52093617,63.84924495,4.21765518,9.67169122
"DOM","Americas",2019,73.91314074,64.1430915,4.36808872,9.77004924000001
"DOM","Americas",2020,73.56757121,63.74390426,4.96490288,9.82366695
"DOM","Americas",2021,73.32102758,63.56255142,5.08839989,9.75847616000001
"ECU","Americas",2000,72.58843233,63.49542982,3.57367969,9.09300251
"ECU","Americas",2001,73.06545756,63.87675376,4.06365538,9.1887038
"ECU","Americas",2002,73.16724011,63.9813867,4.81404829,9.18585340999999
"ECU","Americas",2003,73.9172371,64.58262689,5.79232407,9.33461020999999
"ECU","Americas",2004,73.96568777,64.64527828,5.88152218,9.32040949
"ECU","Americas",2005,73.75770165,64.49488412,5.85904884,9.26281753000001
"ECU","Americas",2006,73.97387898,64.67020437,5.93617773,9.30367461
"ECU","Americas",2007,74.34691701,64.94418757,5.55722475,9.40272944
"ECU","Americas",2008,74.40727021,64.98192711,5.52174902,9.42534309999999
"ECU","Americas",2009,74.93359345,65.36759705,6.03388453,9.5659964
"ECU","Americas",2010,75.14738891,65.54009232,6.34925699,9.60729659
"ECU","Americas",2011,75.58177801,65.87894631,6.60509682,9.70283169999999
"ECU","Americas",2012,75.807667,66.06980989,6.87859821,9.73785710999999
"ECU","Americas",2013,76.40415478,66.53825747,6.77866411,9.86589730999999
"ECU","Americas",2014,76.8969622,66.92390409,6.76601839,9.97305811000001
"ECU","Americas",2015,77.15293465,67.13273598,7.76786041,10.02019867
"ECU","Americas",2016,77.17996695,67.16229591,7.58817482,10.01767104
"ECU","Americas",2017,77.31252311,67.28601221,7.52484131,10.0265109
"ECU","Americas",2018,77.46907136,67.40549527,7.83364677,10.06357609
"ECU","Americas",2019,77.75172721,67.61542231,7.80878448,10.1363049
"ECU","Americas",2020,72.71138213,63.51526577,8.60608387,9.19611636
"ECU","Americas",2021,73.95801182,64.34154411,8.37526226,9.61646771
"GRD","Americas",2000,71.59448817,62.63842705,5.35886383,8.95606112000001
"GRD","Americas",2001,71.53484581,62.59667832,5.62456989,8.93816748999999
"GRD","Americas",2002,71.12022945,62.28021895,6.17569733,8.8400105
"GRD","Americas",2003,70.832783,62.07589344,5.28485727,8.75688956
"GRD","Americas",2004,70.40655547,61.7472508,5.36568451,8.65930467
"GRD","Americas",2005,70.64904308,61.95210659,5.14460278,8.69693649
"GRD","Americas",2006,70.91199156,62.14724254,5.11352158,8.76474902
"GRD","Americas",2007,71.03136798,62.22145507,5.23867893,8.80991291
"GRD","Americas",2008,70.92544169,62.12672487,5.386199,8.79871682
"GRD","Americas",2009,70.93802753,62.1224459,5.43471003,8.81558163
"GRD","Americas",2010,71.08230057,62.21607386,5.4188118,8.86622671
"GRD","Americas",2011,72.12250252,62.96334234,5.80423355,9.15916018
"GRD","Americas",2012,72.68392882,63.37103764,5.82235765,9.31289118000001
"GRD","Americas",2013,72.62189848,63.32585615,5.62652922,9.29604233
"GRD","Americas",2014,72.54366171,63.26513979,4.77353573,9.27852192
"GRD","Americas",2015,72.54736101,63.25899793,4.64675617,9.28836308
"GRD","Americas",2016,72.49134059,63.2069096,4.43910027,9.28443098999999
"GRD","Americas",2017,72.61647079,63.28957141,4.65701056,9.32689937999999
"GRD","Americas",2018,72.78877041,63.4110389,4.58373737,9.37773151
"GRD","Americas",2019,72.72978901,63.36418117,4.93189621,9.36560784
"GRD","Americas",2020,75.35142309,65.21547299,5.30602551,10.1359501
"GRD","Americas",2021,72.77322454,63.16201019,5.27963448,9.61121435
"GTM","Americas",2000,68.30883271,58.7017072,5.39686108,9.60712551
"GTM","Americas",2001,68.64112754,58.9960088,6.07023716,9.64511874
"GTM","Americas",2002,69.34050502,59.53458372,6.01301289,9.80592129999999
"GTM","Americas",2003,69.39160529,59.58015383,6.15306854,9.81145146
"GTM","Americas",2004,69.65899192,59.79849915,6.26182795,9.86049277000001
"GTM","Americas",2005,69.30530428,59.5299707,6.14826393,9.77533358
"GTM","Americas",2006,69.85634314,59.96348823,6.36362219,9.89285491
"GTM","Americas",2007,70.68269963,60.6190573,6.1918335,10.06364233
"GTM","Americas",2008,71.01416309,60.88999214,6.08129978,10.12417095
"GTM","Americas",2009,70.84468993,60.78319118,6.33938646,10.06149875
"GTM","Americas",2010,71.06943555,60.99413923,6.1247797,10.07529632
"GTM","Americas",2011,71.55408827,61.39007406,5.96306896,10.16401421
"GTM","Americas",2012,71.91726662,61.70783699,6.07316971,10.20942963
"GTM","Americas",2013,71.749288,61.62747285,5.77188921,10.12181515
"GTM","Americas",2014,71.9774007,61.84212909,5.8885684,10.13527161
"GTM","Americas",2015,72.0454314,61.9180724,6.00602007,10.127359
"GTM","Americas",2016,72.23492224,62.0834032,6.07008219,10.15151904
"GTM","Americas",2017,72.69594645,62.46800098,6.13563824,10.22794547
"GTM","Americas",2018,72.72918484,62.52173531,6.10662699,10.20744953
"GTM","Americas",2019,72.70697215,62.53651792,6.17443275,10.17045423
"GTM","Americas",2020,70.95988885,61.05037089,6.4591527,9.90951796
"GTM","Americas",2021,68.69573697,59.25327698,7.35698891,9.44245999
"GUY","Americas",2000,64.65122902,55.94767134,3.18737936,8.70355768
"GUY","Americas",2001,64.66515946,55.97977423,3.05506778,8.68538523
"GUY","Americas",2002,64.62860972,55.97056256,3.19353795,8.65804716
"GUY","Americas",2003,64.68058964,56.0233607,3.26884198,8.65722894
"GUY","Americas",2004,64.85780334,56.16766374,3.43770432,8.6901396
"GUY","Americas",2005,65.05195592,56.3105617,3.79409742,8.74139422
"GUY","Americas",2006,65.30397068,56.50694686,3.93144464,8.79702382000001
"GUY","Americas",2007,65.67248785,56.7857605,4.28126192,8.88672734999999
"GUY","Americas",2008,65.75519494,56.82897286,4.20242214,8.92622208
"GUY","Americas",2009,66.08669636,57.09212862,4.35117149,8.99456774000001
"GUY","Americas",2010,66.14634849,57.12583758,4.21897697,9.02051090999999
"GUY","Americas",2011,66.13531761,57.11145549,4.17213488,9.02386212
"GUY","Americas",2012,66.17236525,57.13519133,3.7081871,9.03717392
"GUY","Americas",2013,66.2421095,57.18918919,3.80231309,9.05292031
"GUY","Americas",2014,66.55197342,57.43564667,3.94755435,9.11632675
"GUY","Americas",2015,66.95276619,57.75163952,4.02264786,9.20112667000001
"GUY","Americas",2016,67.56739413,58.2255817,4.01842117,9.34181243
"GUY","Americas",2017,68.19380586,58.69897103,4.3191123,9.49483483
"GUY","Americas",2018,68.74661773,59.12681142,4.90492535,9.61980630999999
"GUY","Americas",2019,68.73185311,59.14235901,4.90331507,9.5894941
"GUY","Americas",2020,66.93943966,57.65944285,5.37510586,9.27999681000001
"GUY","Americas",2021,66.0777533,56.82071,4.64326477,9.2570433
"HND","Americas",2000,69.7632118,60.74747595,6.26817989,9.01573584999999
"HND","Americas",2001,69.91583233,60.88005217,5.92998314,9.03578016
"HND","Americas",2002,70.08108435,61.01733869,6.2445755,9.06374566
"HND","Americas",2003,70.19195664,61.10641781,6.89004707,9.08553883
"HND","Americas",2004,70.3400508,61.23102535,6.85484362,9.10902545
"HND","Americas",2005,70.54437222,61.39807046,7.50086403,9.14630176
"HND","Americas",2006,70.7448816,61.5573694,7.86318684,9.1875122
"HND","Americas",2007,70.94703187,61.71162411,8.08494949,9.23540776
"HND","Americas",2008,70.9858569,61.74557162,8.60362625,9.24028528
"HND","Americas",2009,70.99448917,61.76762523,8.99592495,9.22686393999999
"HND","Americas",2010,70.83426628,61.6705866,8.72536373,9.16367967999999
"HND","Americas",2011,70.68279372,61.60674587,8.79187012,9.07604785000001
"HND","Americas",2012,68.99495317,60.28447761,8.65655136,8.71047556
"HND","Americas",2013,69.35287284,60.59044341,8.47723007,8.76242943
"HND","Americas",2014,69.52157081,60.74285144,7.91455746,8.77871937
"HND","Americas",2015,69.52898147,60.75913311,7.4837904,8.76984836
"HND","Americas",2016,71.09197895,62.05365003,7.709445,9.03832892
"HND","Americas",2017,71.27116934,62.21165635,7.00668859,9.05951299
"HND","Americas",2018,71.31264864,62.24685183,7.22820663,9.06579681000001
"HND","Americas",2019,71.43843431,62.34940977,7.34316635,9.08902454
"HND","Americas",2020,70.3347631,61.29582849,9.21912384,9.03893461
"HND","Americas",2021,68.96309289,60.04648065,9.27311516,8.91661224
"HTI","Americas",2000,56.72887807,49.15635416,3.99165702,7.57252391
"HTI","Americas",2001,57.13290254,49.52289919,3.7502923,7.61000335000001
"HTI","Americas",2002,57.58049169,49.93040282,3.43250132,7.65008887
"HTI","Americas",2003,57.92054551,50.25531808,3.53695321,7.66522743
"HTI","Americas",2004,57.54298421,49.97215878,3.42928433,7.57082543
"HTI","Americas",2005,58.63996581,50.91823795,3.30554652,7.72172786
"HTI","Americas",2006,59.24644609,51.46997465,3.48013902,7.77647144
"HTI","Americas",2007,59.85463205,52.04779199,3.64734101,7.80684006
"HTI","Americas",2008,60.2556984,52.46229528,3.75722051,7.79340312
"HTI","Americas",2009,60.74938385,52.94325567,3.50277376,7.80612818
"HTI","Americas",2010,39.95809831,35.27476254,4.54871035,4.68333577
"HTI","Americas",2011,61.10474412,52.85756286,5.91197777,8.24718126
"HTI","Americas",2012,61.52991507,53.20168201,5.56462336,8.32823306
"HTI","Americas",2013,61.91874198,53.51628413,4.10524035,8.40245785
"HTI","Americas",2014,62.25423095,53.78456611,4.52035809,8.46966484
"HTI","Americas",2015,62.5149437,53.99979583,5.07518148,8.51514787000001
"HTI","Americas",2016,62.79654412,54.2477099,4.80760574,8.54883422
"HTI","Americas",2017,63.2460029,54.63706308,3.8199389,8.60893982
"HTI","Americas",2018,63.47163817,54.83311093,4.31650305,8.63852724
"HTI","Americas",2019,63.66018845,54.99784235,3.91107917,8.6623461
"HTI","Americas",2020,63.41051389,54.73509414,3.78651953,8.67541975
"HTI","Americas",2021,62.4563858,53.93619508,3.57739854,8.52019072
"JAM","Americas",2000,72.25330071,63.61314957,5.97869205,8.64015114000001
"JAM","Americas",2001,72.14321688,63.53030176,5.15652943,8.61291512
"JAM","Americas",2002,73.03304352,64.22637875,5.57934141,8.80666477000001
"JAM","Americas",2003,73.46076447,64.57091819,4.99239254,8.88984628
"JAM","Americas",2004,73.7183442,64.77659011,5.83766747,8.94175409
"JAM","Americas",2005,71.36246208,62.84777122,5.82104874,8.51469086
"JAM","Americas",2006,74.44972953,65.3246889,5.51022339,9.12504063
"JAM","Americas",2007,69.58643623,61.44095728,6.19109583,8.14547895
"JAM","Americas",2008,70.6377363,62.27501755,6.65533972,8.36271875
"JAM","Americas",2009,72.19787809,63.48071051,6.37021589,8.71716758
"JAM","Americas",2010,73.95794492,64.95496074,6.44219255,9.00298418
"JAM","Americas",2011,72.86139713,64.02516696,6.5231781,8.83623016999999
"JAM","Americas",2012,74.19029935,65.1363361,6.18602896,9.05396325000001
"JAM","Americas",2013,74.2198557,65.16503286,6.28453302,9.05482284
"JAM","Americas",2014,73.23854714,64.42370499,6.28673887,8.81484214999999
"JAM","Americas",2015,72.28943851,63.60295464,6.61477137,8.68648387
"JAM","Americas",2016,72.33025467,63.64015294,6.5901823,8.69010173
"JAM","Americas",2017,72.33086714,63.63215264,6.98476934,8.69871449999999
"JAM","Americas",2018,72.51790169,63.77895152,6.83884478,8.73895017
"JAM","Americas",2019,72.23602877,63.55076363,6.96945572,8.68526514
"JAM","Americas",2020,72.64037778,63.75281798,7.47555304,8.88755979999999
"JAM","Americas",2021,70.1439437,61.72002219,8.00261688,8.42392150999999
"LCA","Americas",2000,73.2192679,63.53430954,4.86549902,9.68495836
"LCA","Americas",2001,73.33798376,63.64102496,5.12139463,9.6969588
"LCA","Americas",2002,73.50932526,63.78501262,5.38887024,9.72431263999999
"LCA","Americas",2003,73.77614845,64.00841574,5.24069643,9.76773270999999
"LCA","Americas",2004,73.99518133,64.18731203,4.76760817,9.80786929999999
"LCA","Americas",2005,74.35093561,64.46346426,4.86039829,9.88747135
"LCA","Americas",2006,74.71126509,64.72813862,5.1270175,9.98312647
"LCA","Americas",2007,75.22231763,65.08411965,5.54166603,10.13819798
"LCA","Americas",2008,75.53396399,65.30768337,5.09061956,10.22628062
"LCA","Americas",2009,75.83775931,65.52050974,5.24410772,10.31724957
"LCA","Americas",2010,76.00781498,65.60785577,5.05056047,10.39995921
"LCA","Americas",2011,76.24846107,65.76074712,5.06134319,10.48771395
"LCA","Americas",2012,76.39869599,65.86962078,4.92510271,10.52907521
"LCA","Americas",2013,76.18455493,65.72414159,5.07107592,10.46041334
"LCA","Americas",2014,76.28411905,65.79872913,4.6836338,10.48538992
"LCA","Americas",2015,76.39243252,65.87599623,4.57866001,10.51643629
"LCA","Americas",2016,76.20059158,65.75412637,4.51095486,10.44646521
"LCA","Americas",2017,76.138896,65.71738797,4.45561934,10.42150803
"LCA","Americas",2018,76.11272762,65.70406908,4.27262402,10.40865854
"LCA","Americas",2019,76.11613744,65.70754563,4.290905,10.40859181
"LCA","Americas",2020,75.63349527,65.23654385,7.01033401,10.39695142
"LCA","Americas",2021,71.1130421,61.76200255,6.26193285,9.35103955
"MEX","Americas",2000,74.21831002,64.10140838,4.24436522,10.11690164
"MEX","Americas",2001,74.55106521,64.3659926,4.58201361,10.18507261
"MEX","Americas",2002,74.58875796,64.40892434,4.83042812,10.17983362
"MEX","Americas",2003,74.62788874,64.45331033,5.53978777,10.17457841
"MEX","Americas",2004,75.04316184,64.76301612,5.6835022,10.28014572
"MEX","Americas",2005,74.92683948,64.69041941,5.58110142,10.23642007
"MEX","Americas",2006,75.33649525,64.97712837,5.40647888,10.35936688
"MEX","Americas",2007,75.52454869,65.09934911,5.50668049,10.42519958
"MEX","Americas",2008,75.08739804,64.76100028,5.44587374,10.32639776
"MEX","Americas",2009,75.14215277,64.76591289,5.84786463,10.37623988
"MEX","Americas",2010,74.95254484,64.64722411,5.4897337,10.30532073
"MEX","Americas",2011,75.42631561,64.99708929,5.30093002,10.42922632
"MEX","Americas",2012,75.6445679,65.1809795,5.42140484,10.4635884
"MEX","Americas",2013,75.92944746,65.43016256,5.5773263,10.4992849
"MEX","Americas",2014,75.90738439,65.44766869,5.35336781,10.4597157
"MEX","Americas",2015,75.93967708,65.50346116,5.52738619,10.43621592
"MEX","Americas",2016,75.76103333,65.38088852,5.38499022,10.38014481
"MEX","Americas",2017,75.87022362,65.46614439,5.3117938,10.40407923
"MEX","Americas",2018,75.91673747,65.50832405,5.23821402,10.40841342
"MEX","Americas",2019,75.8344286,65.4608084,5.3013463,10.3736202
"MEX","Americas",2020,70.94625179,61.59445373,6.05248594,9.35179806000001
"MEX","Americas",2021,70.83258685,61.43518472,5.87678003,9.39740213
"NIC","Americas",2000,76.18011127,65.29110125,5.23883677,10.88901002
"NIC","Americas",2001,76.09169207,65.26561103,5.48459768,10.82608104
"NIC","Americas",2002,75.92476263,65.17977205,5.73315859,10.74499058
"NIC","Americas",2003,75.81400954,65.13883589,6.08317614,10.67517365
"NIC","Americas",2004,75.88808385,65.22077628,6.05740356,10.66730757
"NIC","Americas",2005,75.7199093,65.11995653,6.22468948,10.59995277
"NIC","Americas",2006,76.73424987,65.8830222,6.35756445,10.85122767
"NIC","Americas",2007,76.42101694,65.67626289,6.95643044,10.74475405
"NIC","Americas",2008,76.35592363,65.653414,7.16700697,10.70250963
"NIC","Americas",2009,76.56414767,65.82364562,7.68584394,10.74050205
"NIC","Americas",2010,77.06996179,66.20730822,7.71019173,10.86265357
"NIC","Americas",2011,76.94363065,66.13089688,7.44982004,10.81273377
